scraped_at,scrape_date,store_name,food_group,search_term,preferred_brand,product_name,brand,current_price_eur,previous_price_eur,currency,unit_price_value_eur,unit_price_text,package_text,quantity_value,quantity_unit,has_discount,discount_percent,discount_text,promotion_type,promotion_condition,parser,search_url,source_product_url,notes,category_name,preferred_brand_flag,canonical_score
2026-04-17 11:48:08,2026-04-17,MPreis,Milch,Vollmilch,Eigenmarke,"Vollmilch 3,6% (Einweg)",,1.29,,EUR,1.29,"1,29€ /l",1l,1,l,FALSE,,,,,mpreis,https://www.mpreis.at/search/Vollmilch,,3.5 Prozent oder aehnlich,,FALSE,5
2026-04-17 11:48:12,2026-04-17,MPreis,Reis,Langkornreis,Eigenmarke,Langkornreis,,1.29,,EUR,1.29,"1,29€ /kg",1kg,1,kg,FALSE,,,,,mpreis,https://www.mpreis.at/search/Langkornreis,,1 kg oder 500 g Standardpackung,,FALSE,5
2026-04-17 11:48:15,2026-04-17,MPreis,Schokolade,Vollmilchschokolade,Eigenmarke,Schokolade Alpenvollmilch,,0.89,,EUR,8.9,"8,90€ /kg",100g,100,g,FALSE,,,,,mpreis,https://www.mpreis.at/search/Vollmilchschokolade,,Tafelware,,FALSE,4
2026-04-17 11:48:18,2026-04-17,MPreis,Zwiebeln,Zwiebeln,Eigenmarke,Zwiebel,,1.29,,EUR,1.29,"1,29€ /kg",1kg,1,kg,FALSE,,,,,mpreis,https://www.mpreis.at/search/Zwiebeln,,1 kg oder Standardgebinde bevorzugt,,FALSE,5
2026-04-20 15:11:06,2026-04-20,Hofer,Aepfel,Aepfel,Eigenmarke,"RAVINI Cider, Apfel",,0.69,,EUR,,,"per Flasche (1 L = € 2,09 )",1,l,FALSE,,,,,hofer,https://www.hofer.at/de/suchergebnis/produkte.html?search=Aepfel,,1 kg oder Standardgebinde bevorzugt,,FALSE,4
2026-04-20 15:11:09,2026-04-20,Hofer,Bananen,Bananen,Eigenmarke,"MUCCI My Moments gestrudelt, Bananen Split",,3.49,,EUR,,,"per Stück (1 L = € 3,88 )",1,l,FALSE,,,,,hofer,https://www.hofer.at/de/suchergebnis/produkte.html?search=Bananen,,lose Ware oder Standardbueschel,,FALSE,4
2026-04-20 15:11:12,2026-04-20,Hofer,Brot,Toastbrot,Eigenmarke,HAPPY HARVEST Toastbrot,HAPPY HARVEST,0.99,,EUR,,,500 g,500,g,FALSE,,,,,hofer,https://www.hofer.at/de/p.happy-harvest-toastbrot.000000000000100778.html,https://www.hofer.at/de/p.happy-harvest-toastbrot.000000000000100778.html,Standardpackung bevorzugt,,FALSE,3
2026-04-20 15:11:15,2026-04-20,Hofer,Butter,Teebutter,Eigenmarke,"ZURÜCK ZUM URSPRUNG Buttervariation, Streichzart",ZURÜCK ZUM URSPRUNG,2.99,,EUR,,,,,,FALSE,,,,,hofer,https://www.hofer.at/de/p.zurueck-zum-ursprung-buttervariation-streichzart.000000000110877002.html,https://www.hofer.at/de/p.zurueck-zum-ursprung-buttervariation-streichzart.000000000110877002.html,Streichfaehige oder klassische Butter,,FALSE,1
2026-04-20 15:11:20,2026-04-20,Hofer,Fisch,Raeucherlachs,Eigenmarke,BIO Räucherlachs,BIO,4.49,,EUR,,,100 g Günstiger seit 15.12.2025,100,g,FALSE,,,,,hofer,https://www.hofer.at/de/p.bio-raeucherlachs.000000000000634004.html,https://www.hofer.at/de/p.bio-raeucherlachs.000000000000634004.html,Moeglichst Standardprodukt,,FALSE,3
2026-04-20 15:11:24,2026-04-20,Hofer,Haferflocken,Haferflocken,Eigenmarke,"HAPPY HARVEST Haferflocken, Zart",HAPPY HARVEST,0.69,,EUR,,,500 g,500,g,FALSE,,,,,hofer,https://www.hofer.at/de/p.happy-harvest-haferflocken-zart.000000000111434001.html,https://www.hofer.at/de/p.happy-harvest-haferflocken-zart.000000000111434001.html,500 g oder 1 kg bevorzugt,,FALSE,3
2026-04-20 15:11:29,2026-04-20,Hofer,Kaese,Mozzarella,Eigenmarke,ZURÜCK ZUM URSPRUNG BIO-Bergbauern Mozzarella,ZURÜCK ZUM URSPRUNG,1.39,,EUR,,,125 g,125,g,FALSE,,,,,hofer,https://www.hofer.at/de/p.zurueck-zum-ursprung-bio-bergbauern-mozzarella.000000000000106894.html,https://www.hofer.at/de/p.zurueck-zum-ursprung-bio-bergbauern-mozzarella.000000000000106894.html,Kugel oder Standardpackung,,FALSE,3
2026-04-20 15:11:31,2026-04-20,Hofer,Kaffee,Kaffee Crema,Eigenmarke,BARISSIMO Crema Intenso,BARISSIMO,5.49,,EUR,,,500 g Günstiger seit 24.10.2025,500,g,FALSE,,,,,hofer,https://www.hofer.at/de/p.barissimo-crema-intenso.000000000000567058.html,https://www.hofer.at/de/p.barissimo-crema-intenso.000000000000567058.html,Ganze Bohne wenn verfuegbar,,FALSE,3
2026-04-20 15:11:33,2026-04-20,Hofer,Karotten,Karotten,Eigenmarke,"ZURÜCK ZUM URSPRUNG Gemüsesaft, Karotten-/Apfel-/Selleriesaft",,1.99,,EUR,,,"per Stück (1 L = € 2,65 )",1,l,FALSE,,,,,hofer,https://www.hofer.at/de/suchergebnis/produkte.html?search=Karotten,,1 kg oder Standardgebinde bevorzugt,,FALSE,4
2026-04-20 15:11:36,2026-04-20,Hofer,Kartoffeln,Kartoffeln,Eigenmarke,BACKBOX Kartoffelweckerl,,0.79,,EUR,,,per Stück,,,FALSE,,,,,hofer,https://www.hofer.at/de/suchergebnis/produkte.html?search=Kartoffeln,,mehlig oder festkochend falls Standard,,FALSE,1
2026-04-20 15:11:38,2026-04-20,Hofer,Mehl,Weizenmehl universal,Eigenmarke,"HAPPY HARVEST Weizenmehl gemischt, Universal",HAPPY HARVEST,0.75,,EUR,,,1 kg,1,kg,FALSE,,,,,hofer,https://www.hofer.at/de/p.happy-harvest-weizenmehl-gemischt-universal.000000000101923002.html,https://www.hofer.at/de/p.happy-harvest-weizenmehl-gemischt-universal.000000000101923002.html,1kg bevorzugt,,FALSE,4
2026-04-20 15:11:41,2026-04-20,Hofer,Milch,Vollmilch,Eigenmarke,"ZURÜCK ZUM URSPRUNG BIO-Bergbauern länger frisch Vollmilch 3,6 % Fett*",ZURÜCK ZUM URSPRUNG,1.79,,EUR,,,1 l,1,l,FALSE,,,,,hofer,https://www.hofer.at/de/p.zurueck-zum-ursprung-bio-bergbauern-laenger-frisch-vollmilch---fett.000000000000106885.html,https://www.hofer.at/de/p.zurueck-zum-ursprung-bio-bergbauern-laenger-frisch-vollmilch---fett.000000000000106885.html,3.5 Prozent oder aehnlich,,FALSE,4
2026-04-20 15:11:46,2026-04-20,Hofer,Reis,Langkornreis,Eigenmarke,BON-RI Langkornreis,BON-RI,1.29,,EUR,,,1 kg,1,kg,FALSE,,,,,hofer,https://www.hofer.at/de/p.bon-ri-langkornreis.000000000000488808.html,https://www.hofer.at/de/p.bon-ri-langkornreis.000000000000488808.html,1 kg oder 500 g Standardpackung,,FALSE,4
2026-04-20 15:11:48,2026-04-20,Hofer,Schokolade,Vollmilchschokolade,Eigenmarke,"MOSER ROTH BIO-Schokolade, Vollmilchschokolade-Haselnuss",MOSER ROTH,2.19,,EUR,,,100 g,100,g,FALSE,,,,,hofer,https://www.hofer.at/de/p.moser-roth-bio-schokolade-vollmilchschokolade-haselnuss.000000000318236001.html,https://www.hofer.at/de/p.moser-roth-bio-schokolade-vollmilchschokolade-haselnuss.000000000318236001.html,Tafelware,,FALSE,3
2026-04-20 15:11:51,2026-04-20,Hofer,Zwiebeln,Zwiebeln,Eigenmarke,"GOURMET FINEST CUISINE Borettane Zwiebeln, Aceto Balsamico",,1.59,,EUR,,,"per Stück (1 kg Abtr.G. = € 9,35 )",1,kg,FALSE,,,,,hofer,https://www.hofer.at/de/suchergebnis/produkte.html?search=Zwiebeln,,1 kg oder Standardgebinde bevorzugt,,FALSE,4
2026-04-20 15:12:23,2026-04-20,MPreis,Aepfel,Aepfel,Eigenmarke,"Apfeldirektsaft 100% 1,0 Liter (Einweg)",,1.52,,EUR,1.52,"1,52€ /l",1l,1,l,FALSE,,,,Bei 3 Stk. je,mpreis,https://www.mpreis.at/search/Aepfel,,1 kg oder Standardgebinde bevorzugt,,FALSE,5
2026-04-20 15:12:28,2026-04-20,MPreis,Bananen,Bananen,Eigenmarke,BB Fruchtjoghurt Banane limited Edition,,0.79,,EUR,4.39,"4,39€ /kg",180g,180,g,FALSE,,,,,mpreis,https://www.mpreis.at/search/Bananen,,lose Ware oder Standardbueschel,,FALSE,4
2026-04-20 15:12:31,2026-04-20,MPreis,Brot,Toastbrot,Eigenmarke,Bäckerland Toastbrot,,0.99,,EUR,1.98,"1,98€ /kg",500g,500,g,FALSE,,,,,mpreis,https://www.mpreis.at/search/Toastbrot,,Standardpackung bevorzugt,,FALSE,4
2026-04-20 15:12:34,2026-04-20,MPreis,Butter,Teebutter,Eigenmarke,Teebutter,,1.49,,EUR,11.92,"11,92€ /kg",125g,125,g,FALSE,,,,,mpreis,https://www.mpreis.at/search/Teebutter,,Streichfaehige oder klassische Butter,,FALSE,4
2026-04-20 15:12:39,2026-04-20,MPreis,Eier,Eier,Eigenmarke,Bio Freilandeier,,0.59,,EUR,0.59,"0,59€ /Stk",1STK,1,stk,FALSE,,,,,mpreis,https://www.mpreis.at/search/Eier,,Packungsgroesse dokumentieren,,FALSE,3
2026-04-20 15:12:41,2026-04-20,MPreis,Fisch,Raeucherlachs,Eigenmarke,Räucherlachs Pate,,3.69,,EUR,36.9,"36,90€ /kg",100g,100,g,FALSE,,,,,mpreis,https://www.mpreis.at/search/Raeucherlachs,,Moeglichst Standardprodukt,,FALSE,4
2026-04-20 15:12:43,2026-04-20,MPreis,Fleisch,Faschiertes gemischt,Eigenmarke,Faschiertes mager gemischt,,5.49,,EUR,18.3,"18,30€ /kg",300g,300,g,FALSE,,,,,mpreis,https://www.mpreis.at/search/Faschiertes%20gemischt,,Frischware,,FALSE,4
2026-04-20 15:12:46,2026-04-20,MPreis,Haferflocken,Haferflocken,Eigenmarke,Haferflocken zart und locker,,0.75,,EUR,1.5,"1,50€ /kg",500g,500,g,FALSE,,,,,mpreis,https://www.mpreis.at/search/Haferflocken,,500 g oder 1 kg bevorzugt,,FALSE,4
2026-04-20 15:12:51,2026-04-20,MPreis,Joghurt,Naturjoghurt,Eigenmarke,"Premium Naturjogurt cremig 3,6% 1 kg",,2.99,,EUR,2.99,"2,99€ /kg",1kg,1,kg,FALSE,,,,,mpreis,https://www.mpreis.at/search/Naturjoghurt,,Becher oder 500 g bevorzugt,,FALSE,5
2026-04-20 15:12:55,2026-04-20,MPreis,Kaese,Mozzarella,Eigenmarke,Galbani Mozzarella Scheiben Baguette,,9.59,,EUR,9.59,"9,59€ /kg",1kg,1,kg,FALSE,,,,,mpreis,https://www.mpreis.at/search/Mozzarella,,Kugel oder Standardpackung,,FALSE,5
2026-04-20 15:13:00,2026-04-20,MPreis,Kaffee,Kaffee Crema,Eigenmarke,Crema Elegante ganze Bohne,,22.99,,EUR,22.99,"22,99€ /kg",1kg,1,kg,FALSE,,,,,mpreis,https://www.mpreis.at/search/Kaffee%20Crema,,Ganze Bohne wenn verfuegbar,,FALSE,5
2026-04-20 15:13:05,2026-04-20,MPreis,Karotten,Karotten,Eigenmarke,Karotten Beutel 1 kg,,1.49,,EUR,1.49,"1,49€ /kg",1kg,1,kg,FALSE,,,,,mpreis,https://www.mpreis.at/search/Karotten,,1 kg oder Standardgebinde bevorzugt,,FALSE,5
2026-04-20 15:13:10,2026-04-20,MPreis,Mehl,Weizenmehl universal,Eigenmarke,Weizenmehl universal Type 480,,0.75,,EUR,0.75,"0,75€ /kg",1kg,1,kg,FALSE,,,,,mpreis,https://www.mpreis.at/search/Weizenmehl%20universal,,1kg bevorzugt,,FALSE,5
2026-04-20 15:13:15,2026-04-20,MPreis,Milch,Vollmilch,Eigenmarke,"Vollmilch 3,6% (Einweg)",,1.29,,EUR,1.29,"1,29€ /l",1l,1,l,FALSE,,,,,mpreis,https://www.mpreis.at/search/Vollmilch,,3.5 Prozent oder aehnlich,,FALSE,5
2026-04-20 15:13:20,2026-04-20,MPreis,Nudeln,Spaghetti,Eigenmarke,Familie Dralli,,2.99,,EUR,2.99,"2,99€ /kg",1kg,1,kg,TRUE,,,multi_buy,Ab 2 Stk. je,mpreis,https://www.mpreis.at/search/Spaghetti,,500 g Standardpackung,,FALSE,5
2026-04-20 15:13:24,2026-04-20,MPreis,Reis,Langkornreis,Eigenmarke,Langkornreis,,1.29,,EUR,1.29,"1,29€ /kg",1kg,1,kg,FALSE,,,,,mpreis,https://www.mpreis.at/search/Langkornreis,,1 kg oder 500 g Standardpackung,,FALSE,5
2026-04-20 15:13:28,2026-04-20,MPreis,Schokolade,Vollmilchschokolade,Eigenmarke,Schokolade Alpenvollmilch,,0.89,,EUR,8.9,"8,90€ /kg",100g,100,g,FALSE,,,,,mpreis,https://www.mpreis.at/search/Vollmilchschokolade,,Tafelware,,FALSE,4
2026-04-20 15:13:32,2026-04-20,MPreis,Zwiebeln,Zwiebeln,Eigenmarke,Zwiebel,,1.29,,EUR,1.29,"1,29€ /kg",1kg,1,kg,FALSE,,,,,mpreis,https://www.mpreis.at/search/Zwiebeln,,1 kg oder Standardgebinde bevorzugt,,FALSE,5
2026-04-23 09:56:46,2026-04-23,Hofer,Aepfel,Aepfel,Eigenmarke,"RAVINI Cider, Apfel",,0.69,,EUR,,,"per Flasche (1 L = € 2,09 )",1,l,FALSE,,,,,hofer,https://www.hofer.at/de/suchergebnis/produkte.html?search=Aepfel,,1 kg oder Standardgebinde bevorzugt,,FALSE,4
2026-04-23 09:56:48,2026-04-23,Hofer,Bananen,Bananen,Eigenmarke,"MUCCI My Moments gestrudelt, Bananen Split",,3.49,,EUR,,,"per Stück (1 L = € 3,88 )",1,l,FALSE,,,,,hofer,https://www.hofer.at/de/suchergebnis/produkte.html?search=Bananen,,lose Ware oder Standardbueschel,,FALSE,4
2026-04-23 09:56:51,2026-04-23,Hofer,Brot,Toastbrot,Eigenmarke,HAPPY HARVEST Toastbrot,HAPPY HARVEST,0.99,,EUR,,,500 g,500,g,FALSE,,,,,hofer,https://www.hofer.at/de/p.happy-harvest-toastbrot.000000000000100778.html,https://www.hofer.at/de/p.happy-harvest-toastbrot.000000000000100778.html,Standardpackung bevorzugt,,FALSE,3
2026-04-23 09:56:53,2026-04-23,Hofer,Butter,Teebutter,Eigenmarke,"ZURÜCK ZUM URSPRUNG Buttervariation, Streichzart",ZURÜCK ZUM URSPRUNG,2.99,,EUR,,,,,,FALSE,,,,,hofer,https://www.hofer.at/de/p.zurueck-zum-ursprung-buttervariation-streichzart.000000000110877002.html,https://www.hofer.at/de/p.zurueck-zum-ursprung-buttervariation-streichzart.000000000110877002.html,Streichfaehige oder klassische Butter,,FALSE,1
2026-04-23 09:56:55,2026-04-23,Hofer,Fisch,Raeucherlachs,Eigenmarke,BIO Räucherlachs,BIO,4.49,,EUR,,,100 g Günstiger seit 15.12.2025,100,g,FALSE,,,,,hofer,https://www.hofer.at/de/p.bio-raeucherlachs.000000000000634004.html,https://www.hofer.at/de/p.bio-raeucherlachs.000000000000634004.html,Moeglichst Standardprodukt,,FALSE,3
2026-04-23 09:56:59,2026-04-23,Hofer,Haferflocken,Haferflocken,Eigenmarke,"HAPPY HARVEST Haferflocken, Zart",HAPPY HARVEST,0.69,,EUR,,,500 g,500,g,FALSE,,,,,hofer,https://www.hofer.at/de/p.happy-harvest-haferflocken-zart.000000000111434001.html,https://www.hofer.at/de/p.happy-harvest-haferflocken-zart.000000000111434001.html,500 g oder 1 kg bevorzugt,,FALSE,3
2026-04-23 09:57:02,2026-04-23,Hofer,Kaese,Mozzarella,Eigenmarke,ZURÜCK ZUM URSPRUNG BIO-Bergbauern Mozzarella,ZURÜCK ZUM URSPRUNG,1.39,,EUR,,,125 g,125,g,FALSE,,,,,hofer,https://www.hofer.at/de/p.zurueck-zum-ursprung-bio-bergbauern-mozzarella.000000000000106894.html,https://www.hofer.at/de/p.zurueck-zum-ursprung-bio-bergbauern-mozzarella.000000000000106894.html,Kugel oder Standardpackung,,FALSE,3
2026-04-23 09:57:04,2026-04-23,Hofer,Kaffee,Kaffee Crema,Eigenmarke,BARISSIMO Crema Intenso,BARISSIMO,5.49,,EUR,,,500 g Günstiger seit 24.10.2025,500,g,FALSE,,,,,hofer,https://www.hofer.at/de/p.barissimo-crema-intenso.000000000000567058.html,https://www.hofer.at/de/p.barissimo-crema-intenso.000000000000567058.html,Ganze Bohne wenn verfuegbar,,FALSE,3
2026-04-23 09:57:05,2026-04-23,Hofer,Karotten,Karotten,Eigenmarke,"ZURÜCK ZUM URSPRUNG Gemüsesaft, Karotten-/Apfel-/Selleriesaft",,1.99,,EUR,,,"per Stück (1 L = € 2,65 )",1,l,FALSE,,,,,hofer,https://www.hofer.at/de/suchergebnis/produkte.html?search=Karotten,,1 kg oder Standardgebinde bevorzugt,,FALSE,4
2026-04-23 09:57:08,2026-04-23,Hofer,Kartoffeln,Kartoffeln,Eigenmarke,BACKBOX Kartoffelweckerl,,0.79,,EUR,,,per Stück,,,FALSE,,,,,hofer,https://www.hofer.at/de/suchergebnis/produkte.html?search=Kartoffeln,,mehlig oder festkochend falls Standard,,FALSE,1
2026-04-23 09:57:11,2026-04-23,Hofer,Mehl,Weizenmehl universal,Eigenmarke,"HAPPY HARVEST Weizenmehl gemischt, Universal",HAPPY HARVEST,0.75,,EUR,,,1 kg,1,kg,FALSE,,,,,hofer,https://www.hofer.at/de/p.happy-harvest-weizenmehl-gemischt-universal.000000000101923002.html,https://www.hofer.at/de/p.happy-harvest-weizenmehl-gemischt-universal.000000000101923002.html,1kg bevorzugt,,FALSE,4
2026-04-23 09:57:13,2026-04-23,Hofer,Milch,Vollmilch,Eigenmarke,"ZURÜCK ZUM URSPRUNG BIO-Bergbauern länger frisch Vollmilch 3,6 % Fett*",ZURÜCK ZUM URSPRUNG,1.79,,EUR,,,1 l,1,l,FALSE,,,,,hofer,https://www.hofer.at/de/p.zurueck-zum-ursprung-bio-bergbauern-laenger-frisch-vollmilch---fett.000000000000106885.html,https://www.hofer.at/de/p.zurueck-zum-ursprung-bio-bergbauern-laenger-frisch-vollmilch---fett.000000000000106885.html,3.5 Prozent oder aehnlich,,FALSE,4
2026-04-23 09:57:17,2026-04-23,Hofer,Reis,Langkornreis,Eigenmarke,BON-RI Langkornreis,BON-RI,1.29,,EUR,,,1 kg,1,kg,FALSE,,,,,hofer,https://www.hofer.at/de/p.bon-ri-langkornreis.000000000000488808.html,https://www.hofer.at/de/p.bon-ri-langkornreis.000000000000488808.html,1 kg oder 500 g Standardpackung,,FALSE,4
2026-04-23 09:57:20,2026-04-23,Hofer,Schokolade,Vollmilchschokolade,Eigenmarke,"MOSER ROTH BIO-Schokolade, Vollmilchschokolade-Haselnuss",MOSER ROTH,2.19,,EUR,,,100 g,100,g,FALSE,,,,,hofer,https://www.hofer.at/de/p.moser-roth-bio-schokolade-vollmilchschokolade-haselnuss.000000000318236001.html,https://www.hofer.at/de/p.moser-roth-bio-schokolade-vollmilchschokolade-haselnuss.000000000318236001.html,Tafelware,,FALSE,3
2026-04-23 09:57:22,2026-04-23,Hofer,Zwiebeln,Zwiebeln,Eigenmarke,"GOURMET FINEST CUISINE Borettane Zwiebeln, Aceto Balsamico",,1.59,,EUR,,,"per Stück (1 kg Abtr.G. = € 9,35 )",1,kg,FALSE,,,,,hofer,https://www.hofer.at/de/suchergebnis/produkte.html?search=Zwiebeln,,1 kg oder Standardgebinde bevorzugt,,FALSE,4
2026-04-23 09:57:52,2026-04-23,MPreis,Aepfel,Aepfel,Eigenmarke,"Apfeldirektsaft 100% 1,0 Liter (Einweg)",,1.71,,EUR,1.71,"1,71€ /l",1l,1,l,TRUE,-25,-25%,discount,"2,29",mpreis,https://www.mpreis.at/search/Aepfel,,1 kg oder Standardgebinde bevorzugt,,FALSE,5
2026-04-23 09:57:55,2026-04-23,MPreis,Bananen,Bananen,Eigenmarke,BB Fruchtjoghurt Banane limited Edition,,0.79,,EUR,4.39,"4,39€ /kg",180g,180,g,FALSE,,,,,mpreis,https://www.mpreis.at/search/Bananen,,lose Ware oder Standardbueschel,,FALSE,4
2026-04-23 09:57:58,2026-04-23,MPreis,Brot,Toastbrot,Eigenmarke,Bäckerland Toastbrot,,0.99,,EUR,1.98,"1,98€ /kg",500g,500,g,FALSE,,,,,mpreis,https://www.mpreis.at/search/Toastbrot,,Standardpackung bevorzugt,,FALSE,4
2026-04-23 09:58:02,2026-04-23,MPreis,Butter,Teebutter,Eigenmarke,Teebutter,,1.49,,EUR,11.92,"11,92€ /kg",125g,125,g,FALSE,,,,,mpreis,https://www.mpreis.at/search/Teebutter,,Streichfaehige oder klassische Butter,,FALSE,4
2026-04-23 09:58:06,2026-04-23,MPreis,Eier,Eier,Eigenmarke,Bio Freilandeier,,0.59,,EUR,0.59,"0,59€ /Stk",1STK,1,stk,FALSE,,,,,mpreis,https://www.mpreis.at/search/Eier,,Packungsgroesse dokumentieren,,FALSE,3
2026-04-23 09:58:12,2026-04-23,MPreis,Fleisch,Faschiertes gemischt,Eigenmarke,Faschiertes gemischt,,3.99,,EUR,7.98,"7,98€ /kg",500g,500,g,TRUE,-42,-42%,discount,"6,99",mpreis,https://www.mpreis.at/search/Faschiertes%20gemischt,,Frischware,,FALSE,4
2026-04-23 09:58:14,2026-04-23,MPreis,Haferflocken,Haferflocken,Eigenmarke,Haferflocken zart und locker,,0.75,,EUR,1.5,"1,50€ /kg",500g,500,g,FALSE,,,,,mpreis,https://www.mpreis.at/search/Haferflocken,,500 g oder 1 kg bevorzugt,,FALSE,4
2026-04-23 09:58:18,2026-04-23,MPreis,Joghurt,Naturjoghurt,Eigenmarke,"Premium Naturjogurt cremig 3,6% 1 kg",,2.99,,EUR,2.99,"2,99€ /kg",1kg,1,kg,FALSE,,,,,mpreis,https://www.mpreis.at/search/Naturjoghurt,,Becher oder 500 g bevorzugt,,FALSE,5
2026-04-23 09:58:20,2026-04-23,MPreis,Kaese,Mozzarella,Eigenmarke,Galbani Mozzarella Scheiben Baguette,,9.59,,EUR,9.59,"9,59€ /kg",1kg,1,kg,FALSE,,,,,mpreis,https://www.mpreis.at/search/Mozzarella,,Kugel oder Standardpackung,,FALSE,5
2026-04-23 09:58:24,2026-04-23,MPreis,Kaffee,Kaffee Crema,Eigenmarke,Crema Elegante ganze Bohne,,17.24,,EUR,17.24,"17,24€ /kg",1kg,1,kg,TRUE,-25,-25%,discount,"22,99",mpreis,https://www.mpreis.at/search/Kaffee%20Crema,,Ganze Bohne wenn verfuegbar,,FALSE,5
2026-04-23 09:58:27,2026-04-23,MPreis,Karotten,Karotten,Eigenmarke,Karotten Beutel 1 kg,,1.49,,EUR,1.49,"1,49€ /kg",1kg,1,kg,FALSE,,,,,mpreis,https://www.mpreis.at/search/Karotten,,1 kg oder Standardgebinde bevorzugt,,FALSE,5
2026-04-23 09:58:30,2026-04-23,MPreis,Kartoffeln,Kartoffeln,Eigenmarke,Bio- Kartoffeln,,1.79,,EUR,1.79,"1,79€ /kg",1kg,1,kg,FALSE,,,,,mpreis,https://www.mpreis.at/search/Kartoffeln,,mehlig oder festkochend falls Standard,,FALSE,5
2026-04-23 09:58:32,2026-04-23,MPreis,Mehl,Weizenmehl universal,Eigenmarke,Weizenmehl universal Type 480,,0.75,,EUR,0.75,"0,75€ /kg",1kg,1,kg,FALSE,,,,,mpreis,https://www.mpreis.at/search/Weizenmehl%20universal,,1kg bevorzugt,,FALSE,5
2026-04-23 09:58:35,2026-04-23,MPreis,Milch,Vollmilch,Eigenmarke,"Vollmilch 3,6% (Einweg)",,1.29,,EUR,1.29,"1,29€ /l",1l,1,l,FALSE,,,,,mpreis,https://www.mpreis.at/search/Vollmilch,,3.5 Prozent oder aehnlich,,FALSE,5
2026-04-23 09:58:38,2026-04-23,MPreis,Nudeln,Spaghetti,Eigenmarke,Familie Dralli,,3.99,,EUR,3.99,"3,99€ /kg",1kg,1,kg,FALSE,,,,,mpreis,https://www.mpreis.at/search/Spaghetti,,500 g Standardpackung,,FALSE,5
2026-04-23 09:58:40,2026-04-23,MPreis,Reis,Langkornreis,Eigenmarke,Langkornreis,,1.29,,EUR,1.29,"1,29€ /kg",1kg,1,kg,FALSE,,,,,mpreis,https://www.mpreis.at/search/Langkornreis,,1 kg oder 500 g Standardpackung,,FALSE,5
2026-04-23 09:58:44,2026-04-23,MPreis,Schokolade,Vollmilchschokolade,Eigenmarke,Schokolade Alpenvollmilch,,0.89,,EUR,8.9,"8,90€ /kg",100g,100,g,FALSE,,,,,mpreis,https://www.mpreis.at/search/Vollmilchschokolade,,Tafelware,,FALSE,4
2026-04-23 09:58:46,2026-04-23,MPreis,Zwiebeln,Zwiebeln,Eigenmarke,Zwiebel,,1.29,,EUR,1.29,"1,29€ /kg",1kg,1,kg,FALSE,,,,,mpreis,https://www.mpreis.at/search/Zwiebeln,,1 kg oder Standardgebinde bevorzugt,,FALSE,5
2026-04-27 13:04:01,2026-04-27,Hofer,Aepfel,Aepfel,Eigenmarke,"RAVINI Cider, Apfel",,0.69,,EUR,,,"per Flasche (1 L = € 2,09 )",1,l,FALSE,,,,,hofer,https://www.hofer.at/de/suchergebnis/produkte.html?search=Aepfel,,1 kg oder Standardgebinde bevorzugt,,FALSE,4
2026-04-27 13:04:04,2026-04-27,Hofer,Bananen,Bananen,Eigenmarke,"MUCCI My Moments gestrudelt, Bananen Split",,3.49,,EUR,,,"per Stück (1 L = € 3,88 )",1,l,FALSE,,,,,hofer,https://www.hofer.at/de/suchergebnis/produkte.html?search=Bananen,,lose Ware oder Standardbueschel,,FALSE,4
2026-04-27 13:04:06,2026-04-27,Hofer,Brot,Toastbrot,Eigenmarke,HAPPY HARVEST Toastbrot,HAPPY HARVEST,0.99,,EUR,,,500 g,500,g,FALSE,,,,,hofer,https://www.hofer.at/de/p.happy-harvest-toastbrot.000000000000100778.html,https://www.hofer.at/de/p.happy-harvest-toastbrot.000000000000100778.html,Standardpackung bevorzugt,,FALSE,3
2026-04-27 13:04:09,2026-04-27,Hofer,Butter,Teebutter,Eigenmarke,"ZURÜCK ZUM URSPRUNG Buttervariation, Streichzart",ZURÜCK ZUM URSPRUNG,2.99,,EUR,,,,,,FALSE,,,,,hofer,https://www.hofer.at/de/p.zurueck-zum-ursprung-buttervariation-streichzart.000000000110877002.html,https://www.hofer.at/de/p.zurueck-zum-ursprung-buttervariation-streichzart.000000000110877002.html,Streichfaehige oder klassische Butter,,FALSE,1
2026-04-27 13:04:12,2026-04-27,Hofer,Fisch,Raeucherlachs,Eigenmarke,BIO Räucherlachs,BIO,4.49,,EUR,,,100 g Günstiger seit 15.12.2025,100,g,FALSE,,,,,hofer,https://www.hofer.at/de/p.bio-raeucherlachs.000000000000634004.html,https://www.hofer.at/de/p.bio-raeucherlachs.000000000000634004.html,Moeglichst Standardprodukt,,FALSE,3
2026-04-27 13:04:15,2026-04-27,Hofer,Haferflocken,Haferflocken,Eigenmarke,"HAPPY HARVEST Haferflocken, Zart",HAPPY HARVEST,0.69,,EUR,,,500 g,500,g,FALSE,,,,,hofer,https://www.hofer.at/de/p.happy-harvest-haferflocken-zart.000000000111434001.html,https://www.hofer.at/de/p.happy-harvest-haferflocken-zart.000000000111434001.html,500 g oder 1 kg bevorzugt,,FALSE,3
